,equity
2024-01-04 15:00:00+00:00,10000.0
2024-01-04 16:00:00+00:00,10000.0
2024-01-04 17:00:00+00:00,10000.0
2024-01-04 18:00:00+00:00,10000.0
2024-01-04 19:00:00+00:00,10000.0
2024-01-04 20:00:00+00:00,10000.0
2024-01-04 21:00:00+00:00,10000.0
2024-01-04 22:00:00+00:00,10000.0
2024-01-04 23:00:00+00:00,10000.0
2024-01-05 00:00:00+00:00,10000.0
2024-01-05 01:00:00+00:00,10000.0
2024-01-05 02:00:00+00:00,10000.0
2024-01-05 03:00:00+00:00,10000.0
2024-01-05 04:00:00+00:00,10000.0
2024-01-05 05:00:00+00:00,10000.0
2024-01-05 06:00:00+00:00,10000.0
2024-01-05 07:00:00+00:00,10000.0
2024-01-05 08:00:00+00:00,10000.0
2024-01-05 09:00:00+00:00,10000.0
2024-01-05 10:00:00+00:00,10000.0
2024-01-05 11:00:00+00:00,10000.0
2024-01-05 12:00:00+00:00,10000.0
2024-01-05 13:00:00+00:00,10000.0
2024-01-05 14:00:00+00:00,10000.0
2024-01-05 15:00:00+00:00,10000.0
2024-01-05 16:00:00+00:00,10000.0
2024-01-05 17:00:00+00:00,10000.0
2024-01-05 18:00:00+00:00,10000.0
2024-01-05 19:00:00+00:00,10000.0
2024-01-05 20:00:00+00:00,10000.0
2024-01-05 21:00:00+00:00,10000.0
2024-01-05 22:00:00+00:00,10000.0
2024-01-05 23:00:00+00:00,10000.0
2024-01-06 00:00:00+00:00,10000.0
2024-01-06 01:00:00+00:00,10000.0
2024-01-06 02:00:00+00:00,10000.0
2024-01-06 03:00:00+00:00,10000.0
2024-01-06 04:00:00+00:00,10000.0
2024-01-06 05:00:00+00:00,10000.0
2024-01-06 06:00:00+00:00,10000.0
2024-01-06 07:00:00+00:00,10000.0
2024-01-06 08:00:00+00:00,10000.0
2024-01-06 09:00:00+00:00,10000.0
2024-01-06 10:00:00+00:00,10000.0
2024-01-06 11:00:00+00:00,10000.0
2024-01-06 12:00:00+00:00,10000.0
2024-01-06 13:00:00+00:00,10000.0
2024-01-06 14:00:00+00:00,10000.0
2024-01-06 15:00:00+00:00,10000.0
2024-01-06 16:00:00+00:00,10000.0
2024-01-06 17:00:00+00:00,10000.0
2024-01-06 18:00:00+00:00,10000.0
2024-01-06 19:00:00+00:00,10000.0
2024-01-06 20:00:00+00:00,10000.0
2024-01-06 21:00:00+00:00,10000.0
2024-01-06 22:00:00+00:00,10000.0
2024-01-06 23:00:00+00:00,10000.0
2024-01-07 00:00:00+00:00,10000.0
2024-01-07 01:00:00+00:00,10000.0
2024-01-07 02:00:00+00:00,10000.0
2024-01-07 03:00:00+00:00,10000.0
2024-01-07 04:00:00+00:00,10000.0
2024-01-07 05:00:00+00:00,10000.0
2024-01-07 06:00:00+00:00,10000.0
2024-01-07 07:00:00+00:00,10000.0
2024-01-07 08:00:00+00:00,10000.0
2024-01-07 09:00:00+00:00,10000.0
2024-01-07 10:00:00+00:00,10000.0
2024-01-07 11:00:00+00:00,10000.0
2024-01-07 12:00:00+00:00,10000.0
2024-01-07 13:00:00+00:00,10000.0
2024-01-07 14:00:00+00:00,10000.0
2024-01-07 15:00:00+00:00,10000.0
2024-01-07 16:00:00+00:00,10000.0
2024-01-07 17:00:00+00:00,10000.0
2024-01-07 18:00:00+00:00,10000.0
2024-01-07 19:00:00+00:00,10000.0
2024-01-07 20:00:00+00:00,10000.0
2024-01-07 21:00:00+00:00,10000.0
2024-01-07 22:00:00+00:00,10000.0
2024-01-07 23:00:00+00:00,10000.0
2024-01-08 00:00:00+00:00,10000.0
2024-01-08 01:00:00+00:00,10000.0
2024-01-08 02:00:00+00:00,10000.0
2024-01-08 03:00:00+00:00,10000.0
2024-01-08 04:00:00+00:00,10000.0
2024-01-08 05:00:00+00:00,10000.0
2024-01-08 06:00:00+00:00,10000.0
2024-01-08 07:00:00+00:00,10000.0
2024-01-08 08:00:00+00:00,10000.0
2024-01-08 09:00:00+00:00,10000.0
2024-01-08 10:00:00+00:00,10000.0
2024-01-08 11:00:00+00:00,10000.0
2024-01-08 12:00:00+00:00,10000.0
2024-01-08 13:00:00+00:00,10000.0
2024-01-08 14:00:00+00:00,10000.0
2024-01-08 15:00:00+00:00,10000.0
2024-01-08 16:00:00+00:00,10000.0
2024-01-08 17:00:00+00:00,10000.0
2024-01-08 18:00:00+00:00,10000.0
2024-01-08 19:00:00+00:00,10000.0
2024-01-08 20:00:00+00:00,10000.0
2024-01-08 21:00:00+00:00,10000.0
2024-01-08 22:00:00+00:00,10000.0
2024-01-08 23:00:00+00:00,10000.0
2024-01-09 00:00:00+00:00,10000.0
2024-01-09 01:00:00+00:00,10000.0
2024-01-09 02:00:00+00:00,10000.0
2024-01-09 03:00:00+00:00,10000.0
2024-01-09 04:00:00+00:00,10000.0
2024-01-09 05:00:00+00:00,10000.0
2024-01-09 06:00:00+00:00,10000.0
2024-01-09 07:00:00+00:00,10000.0
2024-01-09 08:00:00+00:00,10000.0
2024-01-09 09:00:00+00:00,10000.0
2024-01-09 10:00:00+00:00,10000.0
2024-01-09 11:00:00+00:00,10000.0
2024-01-09 12:00:00+00:00,10000.0
2024-01-09 13:00:00+00:00,10000.0
2024-01-09 14:00:00+00:00,10000.0
2024-01-09 15:00:00+00:00,10000.0
2024-01-09 16:00:00+00:00,10000.0
2024-01-09 17:00:00+00:00,10000.0
2024-01-09 18:00:00+00:00,10000.0
2024-01-09 19:00:00+00:00,10000.0
2024-01-09 20:00:00+00:00,10000.0
2024-01-09 21:00:00+00:00,10000.0
2024-01-09 22:00:00+00:00,10000.0
2024-01-09 23:00:00+00:00,10000.0
2024-01-10 00:00:00+00:00,10000.0
2024-01-10 01:00:00+00:00,10000.0
2024-01-10 02:00:00+00:00,10000.0
2024-01-10 03:00:00+00:00,10000.0
2024-01-10 04:00:00+00:00,10000.0
2024-01-10 05:00:00+00:00,10000.0
2024-01-10 06:00:00+00:00,10000.0
2024-01-10 07:00:00+00:00,10000.0
2024-01-10 08:00:00+00:00,10000.0
2024-01-10 09:00:00+00:00,10000.0
2024-01-10 10:00:00+00:00,10000.0
2024-01-10 11:00:00+00:00,10000.0
2024-01-10 12:00:00+00:00,10000.0
2024-01-10 13:00:00+00:00,10000.0
2024-01-10 14:00:00+00:00,10000.0
2024-01-10 15:00:00+00:00,10000.0
2024-01-10 16:00:00+00:00,10000.0
2024-01-10 17:00:00+00:00,10000.0
2024-01-10 18:00:00+00:00,10000.0
2024-01-10 19:00:00+00:00,10000.0
2024-01-10 20:00:00+00:00,10000.0
2024-01-10 21:00:00+00:00,10000.0
2024-01-10 22:00:00+00:00,10000.0
2024-01-10 23:00:00+00:00,10000.0
2024-01-11 00:00:00+00:00,10000.0
2024-01-11 01:00:00+00:00,10000.0
2024-01-11 02:00:00+00:00,10000.0
2024-01-11 03:00:00+00:00,10000.0
2024-01-11 04:00:00+00:00,10000.0
2024-01-11 05:00:00+00:00,10000.0
2024-01-11 06:00:00+00:00,10000.0
2024-01-11 07:00:00+00:00,10000.0
2024-01-11 08:00:00+00:00,10000.0
2024-01-11 09:00:00+00:00,10000.0
2024-01-11 10:00:00+00:00,10000.0
2024-01-11 11:00:00+00:00,10000.0
2024-01-11 12:00:00+00:00,10000.0
2024-01-11 13:00:00+00:00,10000.0
2024-01-11 14:00:00+00:00,10000.0
2024-01-11 15:00:00+00:00,10000.0
2024-01-11 16:00:00+00:00,10000.0
2024-01-11 17:00:00+00:00,10000.0
2024-01-11 18:00:00+00:00,10000.0
2024-01-11 19:00:00+00:00,10000.0
2024-01-11 20:00:00+00:00,10000.0
2024-01-11 21:00:00+00:00,10000.0
2024-01-11 22:00:00+00:00,10000.0
2024-01-11 23:00:00+00:00,10000.0
2024-01-12 00:00:00+00:00,10000.0
2024-01-12 01:00:00+00:00,10000.0
2024-01-12 02:00:00+00:00,10000.0
2024-01-12 03:00:00+00:00,10000.0
2024-01-12 04:00:00+00:00,10000.0
2024-01-12 05:00:00+00:00,10000.0
2024-01-12 06:00:00+00:00,10000.0
2024-01-12 07:00:00+00:00,10000.0
2024-01-12 08:00:00+00:00,10000.0
2024-01-12 09:00:00+00:00,10000.0
2024-01-12 10:00:00+00:00,10000.0
2024-01-12 11:00:00+00:00,10000.0
2024-01-12 12:00:00+00:00,10000.0
2024-01-12 13:00:00+00:00,10000.0
2024-01-12 14:00:00+00:00,10000.0
2024-01-12 15:00:00+00:00,10000.0
2024-01-12 16:00:00+00:00,10000.0
2024-01-12 17:00:00+00:00,10000.0
2024-01-12 18:00:00+00:00,10000.0
2024-01-12 19:00:00+00:00,10000.0
2024-01-12 20:00:00+00:00,10000.0
2024-01-12 21:00:00+00:00,10000.0
2024-01-12 22:00:00+00:00,10000.0
2024-01-12 23:00:00+00:00,10000.0
2024-01-13 00:00:00+00:00,10000.0
2024-01-13 01:00:00+00:00,10000.0
2024-01-13 02:00:00+00:00,10000.0
2024-01-13 03:00:00+00:00,10000.0
2024-01-13 04:00:00+00:00,10000.0
2024-01-13 05:00:00+00:00,10000.0
2024-01-13 06:00:00+00:00,10000.0
2024-01-13 07:00:00+00:00,10000.0
2024-01-13 08:00:00+00:00,10000.0
2024-01-13 09:00:00+00:00,10000.0
2024-01-13 10:00:00+00:00,10000.0
2024-01-13 11:00:00+00:00,10000.0
2024-01-13 12:00:00+00:00,10000.0
2024-01-13 13:00:00+00:00,10000.0
2024-01-13 14:00:00+00:00,10000.0
2024-01-13 15:00:00+00:00,10000.0
2024-01-13 16:00:00+00:00,10000.0
2024-01-13 17:00:00+00:00,10000.0
2024-01-13 18:00:00+00:00,10000.0
2024-01-13 19:00:00+00:00,10000.0
2024-01-13 20:00:00+00:00,10000.0
2024-01-13 21:00:00+00:00,10000.0
2024-01-13 22:00:00+00:00,10000.0
2024-01-13 23:00:00+00:00,10000.0
2024-01-14 00:00:00+00:00,10000.0
2024-01-14 01:00:00+00:00,10000.0
2024-01-14 02:00:00+00:00,10000.0
2024-01-14 03:00:00+00:00,10000.0
2024-01-14 04:00:00+00:00,10000.0
2024-01-14 05:00:00+00:00,10000.0
2024-01-14 06:00:00+00:00,10000.0
2024-01-14 07:00:00+00:00,10000.0
2024-01-14 08:00:00+00:00,10000.0
2024-01-14 09:00:00+00:00,10000.0
2024-01-14 10:00:00+00:00,10000.0
2024-01-14 11:00:00+00:00,10000.0
2024-01-14 12:00:00+00:00,10000.0
2024-01-14 13:00:00+00:00,10000.0
2024-01-14 14:00:00+00:00,10000.0
2024-01-14 15:00:00+00:00,10000.0
2024-01-14 16:00:00+00:00,10000.0
2024-01-14 17:00:00+00:00,10000.0
2024-01-14 18:00:00+00:00,10000.0
2024-01-14 19:00:00+00:00,10000.0
2024-01-14 20:00:00+00:00,10000.0
2024-01-14 21:00:00+00:00,10000.0
2024-01-14 22:00:00+00:00,10000.0
2024-01-14 23:00:00+00:00,10000.0
2024-01-15 00:00:00+00:00,10000.0
2024-01-15 01:00:00+00:00,10000.0
2024-01-15 02:00:00+00:00,10000.0
2024-01-15 03:00:00+00:00,10000.0
2024-01-15 04:00:00+00:00,10000.0
2024-01-15 05:00:00+00:00,10000.0
2024-01-15 06:00:00+00:00,10000.0
2024-01-15 07:00:00+00:00,10000.0
2024-01-15 08:00:00+00:00,10000.0
2024-01-15 09:00:00+00:00,10000.0
2024-01-15 10:00:00+00:00,10000.0
2024-01-15 11:00:00+00:00,10000.0
2024-01-15 12:00:00+00:00,10000.0
2024-01-15 13:00:00+00:00,10000.0
2024-01-15 14:00:00+00:00,10000.0
2024-01-15 15:00:00+00:00,10000.0
2024-01-15 16:00:00+00:00,10000.0
2024-01-15 17:00:00+00:00,10000.0
2024-01-15 18:00:00+00:00,10000.0
2024-01-15 19:00:00+00:00,10000.0
2024-01-15 20:00:00+00:00,10000.0
2024-01-15 21:00:00+00:00,10000.0
2024-01-15 22:00:00+00:00,10000.0
2024-01-15 23:00:00+00:00,10000.0
2024-01-16 00:00:00+00:00,10000.0
2024-01-16 01:00:00+00:00,10000.0
2024-01-16 02:00:00+00:00,10000.0
2024-01-16 03:00:00+00:00,10000.0
2024-01-16 04:00:00+00:00,10000.0
2024-01-16 05:00:00+00:00,10000.0
2024-01-16 06:00:00+00:00,10000.0
2024-01-16 07:00:00+00:00,10000.0
2024-01-16 08:00:00+00:00,10000.0
2024-01-16 09:00:00+00:00,10000.0
2024-01-16 10:00:00+00:00,10000.0
2024-01-16 11:00:00+00:00,10000.0
2024-01-16 12:00:00+00:00,10000.0
2024-01-16 13:00:00+00:00,10000.0
2024-01-16 14:00:00+00:00,10000.0
2024-01-16 15:00:00+00:00,10000.0
2024-01-16 16:00:00+00:00,10000.0
2024-01-16 17:00:00+00:00,10000.0
2024-01-16 18:00:00+00:00,10000.0
2024-01-16 19:00:00+00:00,10000.0
2024-01-16 20:00:00+00:00,10000.0
2024-01-16 21:00:00+00:00,10000.0
2024-01-16 22:00:00+00:00,10000.0
2024-01-16 23:00:00+00:00,10000.0
2024-01-17 00:00:00+00:00,10000.0
2024-01-17 01:00:00+00:00,10000.0
2024-01-17 02:00:00+00:00,10000.0
2024-01-17 03:00:00+00:00,10000.0
2024-01-17 04:00:00+00:00,10000.0
2024-01-17 05:00:00+00:00,10000.0
2024-01-17 06:00:00+00:00,10000.0
2024-01-17 07:00:00+00:00,10000.0
2024-01-17 08:00:00+00:00,10000.0
2024-01-17 09:00:00+00:00,10000.0
2024-01-17 10:00:00+00:00,10000.0
2024-01-17 11:00:00+00:00,10000.0
2024-01-17 12:00:00+00:00,10000.0
2024-01-17 13:00:00+00:00,10000.0
2024-01-17 14:00:00+00:00,10000.0
2024-01-17 15:00:00+00:00,10000.0
2024-01-17 16:00:00+00:00,10000.0
2024-01-17 17:00:00+00:00,10000.0
2024-01-17 18:00:00+00:00,10000.0
2024-01-17 19:00:00+00:00,10000.0
2024-01-17 20:00:00+00:00,10000.0
2024-01-17 21:00:00+00:00,10000.0
2024-01-17 22:00:00+00:00,10000.0
2024-01-17 23:00:00+00:00,10000.0
2024-01-18 00:00:00+00:00,10000.0
2024-01-18 01:00:00+00:00,10000.0
2024-01-18 02:00:00+00:00,10000.0
2024-01-18 03:00:00+00:00,10000.0
2024-01-18 04:00:00+00:00,10000.0
2024-01-18 05:00:00+00:00,10000.0
2024-01-18 06:00:00+00:00,10000.0
2024-01-18 07:00:00+00:00,10000.0
2024-01-18 08:00:00+00:00,10000.0
2024-01-18 09:00:00+00:00,10000.0
2024-01-18 10:00:00+00:00,10000.0
2024-01-18 11:00:00+00:00,10000.0
2024-01-18 12:00:00+00:00,10000.0
2024-01-18 13:00:00+00:00,10000.0
2024-01-18 14:00:00+00:00,10000.0
2024-01-18 15:00:00+00:00,10000.0
2024-01-18 16:00:00+00:00,10000.0
2024-01-18 17:00:00+00:00,10000.0
2024-01-18 18:00:00+00:00,10000.0
2024-01-18 19:00:00+00:00,10000.0
2024-01-18 20:00:00+00:00,10006.24899919454
2024-01-18 21:00:00+00:00,10015.506414603784
2024-01-18 22:00:00+00:00,10029.03421017806
2024-01-18 23:00:00+00:00,10026.75571310435
2024-01-19 00:00:00+00:00,10027.195123811627
2024-01-19 01:00:00+00:00,10022.205686103192
2024-01-19 02:00:00+00:00,10011.202880432404
2024-01-19 03:00:00+00:00,10018.580127336918
2024-01-19 04:00:00+00:00,10019.455585301552
2024-01-19 05:00:00+00:00,10021.43305360751
2024-01-19 06:00:00+00:00,10029.975255416117
2024-01-19 07:00:00+00:00,10023.634671825928
2024-01-19 08:00:00+00:00,10030.352682546314
2024-01-19 09:00:00+00:00,10038.904253965411
2024-01-19 10:00:00+00:00,10046.837671338675
2024-01-19 11:00:00+00:00,10047.076529944123
2024-01-19 12:00:00+00:00,10044.763928012007
2024-01-19 13:00:00+00:00,10048.937661546724
2024-01-19 14:00:00+00:00,10039.086092370739
2024-01-19 15:00:00+00:00,10029.78971964131
2024-01-19 16:00:00+00:00,9994.01512961804
2024-01-19 17:00:00+00:00,10052.634987990567
2024-01-19 18:00:00+00:00,10089.409233835599
2024-01-19 19:00:00+00:00,10088.299418693334
2024-01-19 20:00:00+00:00,10076.751285115924
2024-01-19 21:00:00+00:00,10082.575702020538
2024-01-19 22:00:00+00:00,10086.509700936946
2024-01-19 23:00:00+00:00,10086.090703468897
2024-01-20 00:00:00+00:00,10066.257335084181
2024-01-20 01:00:00+00:00,10081.712355977126
2024-01-20 02:00:00+00:00,10077.344219348022
2024-01-20 03:00:00+00:00,10073.580636208535
2024-01-20 04:00:00+00:00,10074.856289844456
2024-01-20 05:00:00+00:00,10067.599887475506
2024-01-20 06:00:00+00:00,10073.620423363063
2024-01-20 07:00:00+00:00,10068.871315926875
2024-01-20 08:00:00+00:00,10063.615186344476
2024-01-20 09:00:00+00:00,10049.337935645337
2024-01-20 10:00:00+00:00,10056.527087160172
2024-01-20 11:00:00+00:00,10056.83552563245
2024-01-20 12:00:00+00:00,10057.802036598667
2024-01-20 13:00:00+00:00,10057.451698379582
2024-01-20 14:00:00+00:00,10050.802314191236
2024-01-20 15:00:00+00:00,10047.493642588488
2024-01-20 16:00:00+00:00,10044.525802539585
2024-01-20 17:00:00+00:00,10048.764718941147
2024-01-20 18:00:00+00:00,10042.444899147838
2024-01-20 19:00:00+00:00,10047.56018924518
2024-01-20 20:00:00+00:00,10054.634556579691
2024-01-20 21:00:00+00:00,10050.629081624615
2024-01-20 22:00:00+00:00,10060.07412959138
2024-01-20 23:00:00+00:00,10058.054139276923
2024-01-21 00:00:00+00:00,10049.232306031543
2024-01-21 01:00:00+00:00,10055.037709605673
2024-01-21 02:00:00+00:00,10065.614402834886
2024-01-21 03:00:00+00:00,10063.760955211512
2024-01-21 04:00:00+00:00,10061.929689807032
2024-01-21 05:00:00+00:00,10060.857197128309
2024-01-21 06:00:00+00:00,10056.27568867934
2024-01-21 07:00:00+00:00,10062.857822013571
2024-01-21 08:00:00+00:00,10062.636704022028
2024-01-21 09:00:00+00:00,10066.103115848042
2024-01-21 10:00:00+00:00,10071.84690214746
2024-01-21 11:00:00+00:00,10061.154016343069
2024-01-21 12:00:00+00:00,10059.127688251785
2024-01-21 13:00:00+00:00,10069.786772579759
2024-01-21 14:00:00+00:00,10068.46358561763
2024-01-21 15:00:00+00:00,10054.255346266169
2024-01-21 16:00:00+00:00,10056.758063915668
2024-01-21 17:00:00+00:00,10062.637408219452
2024-01-21 18:00:00+00:00,10063.119431357067
2024-01-21 19:00:00+00:00,10062.092007313562
2024-01-21 20:00:00+00:00,10053.025465462892
2024-01-21 21:00:00+00:00,10061.488862218797
2024-01-21 22:00:00+00:00,10044.959940252278
2024-01-21 23:00:00+00:00,10032.919924773301
2024-01-22 00:00:00+00:00,10042.923049199613
2024-01-22 01:00:00+00:00,10011.895758542412
2024-01-22 02:00:00+00:00,10007.560014994873
2024-01-22 03:00:00+00:00,10006.911801264889
2024-01-22 04:00:00+00:00,9979.754779657109
2024-01-22 05:00:00+00:00,9991.061373517641
2024-01-22 06:00:00+00:00,10000.083550930518
2024-01-22 07:00:00+00:00,9985.091187745991
2024-01-22 08:00:00+00:00,9968.329880629126
2024-01-22 09:00:00+00:00,9940.997865961159
2024-01-22 10:00:00+00:00,9927.81000867895
2024-01-22 11:00:00+00:00,9933.567878926875
2024-01-22 12:00:00+00:00,9919.85926764866
2024-01-22 13:00:00+00:00,9936.248054327545
2024-01-22 14:00:00+00:00,9911.55220272117
2024-01-22 15:00:00+00:00,9921.559200233321
2024-01-22 16:00:00+00:00,9907.467857654461
2024-01-22 17:00:00+00:00,9920.575084331473
2024-01-22 18:00:00+00:00,9910.166694286903
2024-01-22 19:00:00+00:00,9839.934620371267
2024-01-22 20:00:00+00:00,9866.947985704286
2024-01-22 21:00:00+00:00,9850.521524463147
2024-01-22 22:00:00+00:00,9840.104331950763
2024-01-22 23:00:00+00:00,9828.485778630824
2024-01-23 00:00:00+00:00,9846.993495362422
2024-01-23 01:00:00+00:00,9861.10314707434
2024-01-23 02:00:00+00:00,9866.66102525348
2024-01-23 03:00:00+00:00,9866.703981296421
2024-01-23 04:00:00+00:00,9874.452969764365
2024-01-23 05:00:00+00:00,9879.714028728742
2024-01-23 06:00:00+00:00,9876.424722555192
2024-01-23 07:00:00+00:00,9841.308861646728
2024-01-23 08:00:00+00:00,9801.02102274819
2024-01-23 09:00:00+00:00,9688.973353619835
2024-01-23 10:00:00+00:00,9702.66380459077
2024-01-23 11:00:00+00:00,9685.361234580028
2024-01-23 12:00:00+00:00,9700.54043654977
2024-01-23 13:00:00+00:00,9666.311878355917
2024-01-23 14:00:00+00:00,9657.406671740853
2024-01-23 15:00:00+00:00,9691.659163635766
2024-01-23 16:00:00+00:00,9690.704433341882
2024-01-23 17:00:00+00:00,9679.325080379644
2024-01-23 18:00:00+00:00,9652.518961227313
2024-01-23 19:00:00+00:00,9647.532524196899
2024-01-23 20:00:00+00:00,9659.578281148053
2024-01-23 21:00:00+00:00,9671.512596803643
2024-01-23 22:00:00+00:00,9705.773315908296
2024-01-23 23:00:00+00:00,9728.026048433783
2024-01-24 00:00:00+00:00,9739.522078188693
2024-01-24 01:00:00+00:00,9703.645460298347
2024-01-24 02:00:00+00:00,9701.020232463226
2024-01-24 03:00:00+00:00,9685.510820211659
2024-01-24 04:00:00+00:00,9687.789383345476
2024-01-24 05:00:00+00:00,9706.092307267749
2024-01-24 06:00:00+00:00,9714.160582273838
2024-01-24 07:00:00+00:00,9717.182585996861
2024-01-24 08:00:00+00:00,9721.66903305355
2024-01-24 09:00:00+00:00,9725.674188340467
2024-01-24 10:00:00+00:00,9750.352825846927
2024-01-24 11:00:00+00:00,9733.101862879097
2024-01-24 12:00:00+00:00,9719.734142908404
2024-01-24 13:00:00+00:00,9707.196623193264
2024-01-24 14:00:00+00:00,9707.075084867563
2024-01-24 15:00:00+00:00,9718.539327675753
2024-01-24 16:00:00+00:00,9730.924644010709
2024-01-24 17:00:00+00:00,9719.896817282803
2024-01-24 18:00:00+00:00,9688.449429945047
2024-01-24 19:00:00+00:00,9688.686523171182
2024-01-24 20:00:00+00:00,9672.141604384651
2024-01-24 21:00:00+00:00,9689.42510222736
2024-01-24 22:00:00+00:00,9698.646308489244
2024-01-24 23:00:00+00:00,9718.113382589685
2024-01-25 00:00:00+00:00,9718.445462691905
2024-01-25 01:00:00+00:00,9689.621433368875
2024-01-25 02:00:00+00:00,9681.087573084335
2024-01-25 03:00:00+00:00,9692.693922242572
2024-01-25 04:00:00+00:00,9687.100541511816
2024-01-25 05:00:00+00:00,9683.128295063858
2024-01-25 06:00:00+00:00,9703.77746961826
2024-01-25 07:00:00+00:00,9707.138284796929
2024-01-25 08:00:00+00:00,9704.196309386829
2024-01-25 09:00:00+00:00,9700.096915151984
2024-01-25 10:00:00+00:00,9724.164121389153
2024-01-25 11:00:00+00:00,9714.910754216467
2024-01-25 12:00:00+00:00,9684.382196621003
2024-01-25 13:00:00+00:00,9677.290715789464
2024-01-25 14:00:00+00:00,9682.141403859174
2024-01-25 15:00:00+00:00,9652.14761489679
2024-01-25 16:00:00+00:00,9645.329501807055
2024-01-25 17:00:00+00:00,9670.380981500355
2024-01-25 18:00:00+00:00,9684.414731495883
2024-01-25 19:00:00+00:00,9694.60787039929
2024-01-25 20:00:00+00:00,9692.258254090448
2024-01-25 21:00:00+00:00,9696.65008823513
2024-01-25 22:00:00+00:00,9701.86127767707
2024-01-25 23:00:00+00:00,9695.607476382662
2024-01-26 00:00:00+00:00,9689.954261399253
2024-01-26 01:00:00+00:00,9702.059478638981
2024-01-26 02:00:00+00:00,9708.816261619748
2024-01-26 03:00:00+00:00,9700.967877492156
2024-01-26 04:00:00+00:00,9703.026175783396
2024-01-26 05:00:00+00:00,9698.938000470924
2024-01-26 06:00:00+00:00,9686.019785323282
2024-01-26 07:00:00+00:00,9661.785417142766
2024-01-26 08:00:00+00:00,9681.091686689204
2024-01-26 09:00:00+00:00,9679.607423259346
2024-01-26 10:00:00+00:00,9724.201143832981
